mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
178,John,McDonnell,John McDonnell,15,Labour,2017-06-08,2019-11-06
917,Francis,McElhone,Frank McElhone,15,Labour,1900-01-01,NA
1587,Patrick,McFadden,Pat McFadden,15,Labour,2017-06-08,2019-11-06
4458,Conor,McGinn,Conor McGinn,15,Labour,2017-06-08,2019-11-06
4083,Alison,McGovern,Alison McGovern,15,Labour,2017-06-08,2019-11-06
1330,Michael,McGuire,Michael McGuire,15,Labour,1900-01-01,NA
4342,Elizabeth,McInnes,Liz McInnes,15,Labour,2017-06-08,2019-11-06
384,Anne,McIntosh,Baroness McIntosh of Pickering,4,Conservative,2015-10-06,NA
370,Shona,McIsaac,Shona McIsaac,15,Labour,1997-05-01,NA
1246,William,McKelvey,William McKelvey,15,Labour,1900-01-01,NA
584,Rosemary,McKenna,Rosemary McKenna,15,Labour,1997-05-01,NA
4125,Catherine,McKinnell,Catherine McKinnell,15,Labour,2017-06-08,2019-11-06
580,Henry,McLeish,Mr Henry McLeish,15,Labour,1987-06-11,NA
333,Patrick,McLoughlin,Sir Patrick McLoughlin,4,Conservative,2017-06-08,2019-11-06
1319,Andrew,McMahon,Andy McMahon,15,Labour,1900-01-01,NA
4569,James,McMahon,Jim McMahon,15,Labour,2017-06-08,2019-11-06
1670,Francis,McManus,Francis  McManus,20,Opposition Unity,1900-01-01,NA
667,Gordon,McMaster,Gordon McMaster,15,Labour,1990-11-29,NA
1317,Thomas,McMillan,Thomas McMillan,15,Labour,1900-01-01,NA
4632,Anna,McMorrin,Anna McMorrin,15,Labour,2017-06-08,2019-11-06
1290,Robert,McNair-Wilson,Sir Michael McNair-Wilson,4,Conservative,1900-01-01,NA
1249,Patrick,McNair-Wilson,Sir Patrick McNair-Wilson,4,Conservative,1964-10-15,NA
919,Tom,McNally,Lord McNally,17,Liberal Democrat,1995-12-20,NA
4424,John,McNally,John McNally,29,Scottish National Party,2017-06-08,2019-11-06
375,Joseph,McNamara,Mr Kevin McNamara,15,Labour,1966-01-27,NA
176,Anthony,McNulty,Mr Tony McNulty,15,Labour,1997-05-01,NA
4093,Stephen,McPartland,Stephen McPartland,4,Conservative,2017-06-08,2019-11-06
1349,Albert,McQuarrie,Sir Albert McQuarrie,4,Conservative,1900-01-01,NA
711,Robert,McTaggart,Robert McTaggart,15,Labour,1980-06-26,NA
4084,Esther,McVey,Esther McVey,4,Conservative,2017-06-08,2019-11-06
65,Joseph,McWalter,Mr Tony McWalter,15,Labour,1997-05-01,NA
1376,Michael,Meadowcroft,Michael Meadowcroft,16,Liberal,1900-01-01,NA
4000,James,Mearns,Ian Mearns,15,Labour,2017-06-08,2019-11-06
1134,David,Mellor,David Mellor,4,Conservative,1979-05-03,NA
3998,Mark,Menzies,Mark Menzies,4,Conservative,2017-06-08,2019-11-06
4485,John,Mercer,Johnny Mercer,4,Conservative,2017-06-08,2019-11-06
4442,Huw,Merriman,Huw Merriman,4,Conservative,2017-06-08,2019-11-06
347,Gillian,Merron,Gillian Merron,15,Labour,1997-05-01,NA
4092,Stephen,Metcalfe,Stephen Metcalfe,4,Conservative,2017-06-08,2019-11-06
921,Anthony,Meyer,Sir Anthony Meyer,4,Conservative,1900-01-01,NA
562,Alun,Michael,Alun Michael,15,Labour,1987-06-11,NA
398,William,Michie,Mr Bill Michie,15,Labour,1983-06-09,NA
1366,Ian,Mikardo,Ian Mikardo,15,Labour,1900-01-01,NA
507,Alan,Milburn,Mr Alan Milburn,15,Labour,1992-04-09,NA
1510,Edward,Miliband,Edward Miliband,15,Labour,2017-06-08,2019-11-06
1031,Maurice,Miller,Dr Maurice Miller,15,Labour,1964-10-15,NA
1480,Maria,Miller,Mrs Maria Miller,4,Conservative,2017-06-08,2019-11-06
688,Stephen,Milligan,Stephen Milligan,4,Conservative,1992-04-09,NA
4454,Amanda,Milling,Amanda Milling,4,Conservative,2017-06-08,2019-11-06
1673,Stratton,Mills,Stratton  Mills,1,Alliance,1900-01-01,NA
1135,Iain,Mills,Iain Mills,4,Conservative,1979-05-03,NA
4136,Nigel,Mills,Nigel Mills,4,Conservative,2017-06-08,2019-11-06
1523,Anne,Milton,Anne Milton,4,Conservative,2017-06-08,2019-09-04
1184,David,Mitchell,Sir David Mitchell,4,Conservative,1900-01-01,NA
1674,Thomas,Mitchell,Thomas  Mitchell,30,Sinn Féin,1900-01-01,NA
1211,Andrew,Mitchell,Mr Andrew Mitchell,4,Conservative,2017-06-08,2019-11-06
922,Roger,Moate,Sir Roger Moate,4,Conservative,1900-01-01,NA
1410,Anne,Moffat,Anne Moffat,15,Labour,2001-06-07,NA
113,Laura,Moffatt,Laura Moffatt,15,Labour,1997-05-01,NA
1475,Christopher,Mole,Chris Mole,15,Labour,2001-11-22,NA
4274,Francis,Molloy,Francie Molloy,30,Sinn Féin,2017-06-08,2019-11-06
4443,Carol,Monaghan,Carol Monaghan,29,Scottish National Party,2017-06-08,2019-11-06
1238,Hector,Monro,Sir Hector Monro,4,Conservative,1900-01-01,NA
1490,Madeleine,Moon,Mrs Madeleine Moon,15,Labour,2017-06-08,2019-11-06
621,Lewis,Moonie,Lord Moonie,15,Labour,2005-06-22,2019-05-14
1676,Eric,Moonman,Eric Moonman,15,Labour,1900-01-01,NA
1022,John,Moore,Lord Moore of Lower Marsh,4,Conservative,1992-07-03,2019-05-20
4669,Damien,Moore,Damien Moore,4,Conservative,2017-06-08,2019-11-06
3,Margaret,Moran,Margaret Moran,8,Independent,2010-03-22,NA
4656,Layla,Moran,Layla Moran,17,Liberal Democrat,2017-06-08,2019-11-06
4017,Penelope,Mordaunt,Penny Mordaunt,4,Conservative,2017-06-08,2019-11-06
1548,Jessica,Morden,Jessica Morden,15,Labour,2017-06-08,2019-11-06
604,Alasdair,Morgan,Mr Alasdair Morgan,29,Scottish National Party,1997-05-01,NA
561,Julie,Morgan,Julie Morgan,15,Labour,1997-05-01,NA
4653,Stephen,Morgan,Stephen  Morgan,15,Labour,2017-06-08,2019-11-06
4027,Nicky,Morgan,Baroness Morgan of Cotes,4,Conservative,2017-06-08,2019-11-06
377,Elliot,Morley,Mr Elliot Morley,15,Labour,2010-03-25,NA
1251,Michael,Morris,Lord Naseby,4,Conservative,1997-10-28,NA
565,John,Morris,Lord Morris of Aberavon,15,Labour,2001-07-03,NA
305,Estelle,Morris,Baroness Morris of Yardley,15,Labour,2005-06-14,NA
4135,David,Morris,David Morris,4,Conservative,2017-06-08,2019-11-06
3973,Grahame,Morris,Grahame Morris,15,Labour,2017-06-08,2019-11-06
3992,James,Morris,James Morris,4,Conservative,2017-06-08,2019-11-06
4249,Anne Marie,Morris,Anne Marie Morris,4,Conservative,2017-12-12,2019-11-06
1236,Charles,Morrison,Sir Charles Morrison,4,Conservative,1900-01-01,NA
1277,Peter,Morrison,Sir Peter Morrison,4,Conservative,1900-01-01,NA
1340,George,Morton,George Morton,15,Labour,1900-01-01,NA
4358,Wendy,Morton,Wendy Morton,4,Conservative,2017-06-08,2019-11-06
120,Malcolm,Moss,Mr Malcolm Moss,4,Conservative,1987-06-11,NA
406,Kali,Mountford,Kali Mountford,15,Labour,1997-05-01,NA
503,Marjorie,Mowlam,Dr Mo Mowlam,15,Labour,1987-06-11,NA
1336,Roland,Moyle,Roland Moyle,15,Labour,1900-01-01,NA
924,Colin,Moynihan,Lord Moynihan,4,Conservative,1997-04-30,NA
1285,William,Mudd,David Mudd,4,Conservative,1900-01-01,NA
2977,Frederick,Mulley,Lord Mulley,15,Labour,1900-01-01,NA
527,Christopher,Mullin,Mr Chris Mullin,15,Labour,1987-06-11,NA
1512,David,Mundell,David Mundell,4,Conservative,2017-06-08,2019-11-06
1369,Christopher,Murphy,Christopher Murphy,4,Conservative,1900-01-01,NA
516,Denis,Murphy,Mr Denis Murphy,15,Labour,1997-05-01,NA
546,Paul,Murphy,Lord Murphy of Torfaen,15,Labour,2015-10-20,NA
1679,Ronald,Murray,Ronald Murray,15,Labour,1900-01-01,NA
3966,Ian,Murray,Ian Murray,15,Labour,2017-06-08,2019-11-06
4100,Sheryll,Murray,Mrs Sheryll Murray,4,Conservative,2017-06-08,2019-11-06
1466,Andrew,Murrison,Dr Andrew Murrison,4,Conservative,2017-06-08,2019-11-06
1325,David,Myles,David Myles,4,Conservative,1900-01-01,NA
4082,Lisa,Nandy,Lisa Nandy,15,Labour,2017-06-08,2019-11-06
216,John,Naysmith,Dr Doug Naysmith,15,Labour,1997-05-01,NA
1279,Gerrard,Neale,Sir Gerry Neale,4,Conservative,1900-01-01,NA
1271,Richard,Needham,Sir Richard Needham,4,Conservative,1979-05-03,NA
1601,Robert,Neill,Sir Robert Neill,4,Conservative,2017-06-08,2019-11-06
1199,David,Nellist,Mr Dave Nellist,10,Independent Labour,1991-09-25,NA
1114,Richard,Nelson,Anthony Nelson,4,Conservative,1974-10-10,NA
1257,Michael,Neubert,Sir Michael Neubert,4,Conservative,1974-02-28,NA
1323,Arthur,Newens,Stan Newens,15,Labour,1900-01-01,NA
4420,Gavin,Newlands,Gavin Newlands,29,Scottish National Party,2017-06-08,2019-11-06
4071,Sarah,Newton,Sarah Newton,4,Conservative,2017-06-08,2019-11-06
235,Patrick,Nicholls,Mr Patrick Nicholls,4,Conservative,1983-06-09,NA
1151,James,Nicholson,James Nicholson,38,Ulster Unionist Party,1983-06-09,NA
1261,David,Nicholson,David Nicholson,4,Conservative,1987-06-11,NA
1164,Emma,Nicholson,Baroness Nicholson of Winterbourne,4,Conservative,2016-09-12,NA
4048,Caroline,Nokes,Caroline Nokes,4,Conservative,2017-06-08,2019-09-04
92,Archibald,Norman,Mr Archie Norman,4,Conservative,1997-05-01,NA
3991,Alexander,Norman,Jesse Norman,4,Conservative,2017-06-08,2019-11-06
1302,Tom,Normanton,Sir Tom Normanton,4,Conservative,1900-01-01,NA
707,Steven,Norris,Steven Norris,4,Conservative,1983-06-09,NA
221,Dan,Norris,Dan Norris,15,Labour,1997-05-01,NA
4641,Alexander,Norris,Alex Norris,15,Labour,2017-06-08,2019-11-06
926,John,Nott,Sir John Nott,4,Conservative,1966-03-31,NA
911,Oswald,O'Brien,Ossie O'Brien,15,Labour,1900-01-01,NA
419,William,O'Brien,Sir Bill O'Brien,15,Labour,1983-06-09,NA
290,Michael,O'Brien,Mr Mike O'Brien,15,Labour,1992-04-09,NA
4679,Neil,O'Brien,Neil O'Brien,4,Conservative,2017-06-08,2019-11-06
482,Edward,O'Hara,Mr Edward O'Hara,15,Labour,1990-09-27,NA
4371,Brendan,O'Hara,Brendan O'Hara,29,Scottish National Party,2017-06-08,2019-11-06
4661,Jared,O'Mara,Jared O'Mara,8,Independent,2018-07-12,2019-11-06
629,Martin,O'Neill,Lord O'Neill of Clackmannan,15,Labour,2014-01-08,NA
1243,Gordon,Oakes,Gordon Oakes,15,Labour,1900-01-01,NA
63,Mark,Oaten,Mr Mark Oaten,17,Liberal Democrat,1997-05-01,NA
4006,Matthew,Offord,Dr Matthew Offord,4,Conservative,2017-06-08,2019-11-06
291,William,Olner,Mr Bill Olner,15,Labour,1992-04-09,NA
4629,Fiona,Onasanya,Fiona Onasanya,8,Independent,2018-12-20,NA
4464,Melanie,Onn,Melanie Onn,15,Labour,2017-06-08,2019-11-06
3202,Cranley,Onslow,Lord Onslow of Woking,4,Conservative,1900-01-01,NA
4124,Chinyelu,Onwurah,Chi Onwurah,15,Labour,2017-06-08,2019-11-06
559,Lembit,Öpik,Lembit Öpik,17,Liberal Democrat,1997-05-01,NA
928,Phillip,Oppenheim,Hon Phillip Oppenheim,4,Conservative,1900-01-01,NA
3210,Sally,Oppenheim-Barnes,Baroness Oppenheim-Barnes,4,Conservative,1989-02-09,2019-02-25
4142,Guy,Opperman,Guy Opperman,4,Conservative,2017-06-08,2019-11-06
250,Diana,Organ,Diana Organ,15,Labour,1997-05-01,NA
4515,Kate,Osamor,Kate Osamor,15,Labour,2017-06-08,2019-11-06
930,John,Osborn,Sir John Osborn,4,Conservative,1900-01-01,NA
1680,John,Ovenden,John Ovenden,15,Labour,1900-01-01,NA
1474,Albert,Owen,Albert Owen,15,Labour,2017-06-08,2019-11-06
1115,Rodney,Page,Sir Graham Page,4,Conservative,1953-11-12,NA
70,Richard,Page,Mr Richard Page,4,Conservative,1976-11-04,NA
4129,Ian,Paisley,Ian Paisley,7,Democratic Unionist Party,2018-09-18,2019-11-06
1175,Arthur,Palmer,Arthur Palmer,15,Labour,1945-07-05,NA
359,Nicholas,Palmer,Dr Nick Palmer,15,Labour,1997-05-01,NA
1681,John,Pardoe,John Pardoe,16,Liberal,1900-01-01,NA
4072,Neil,Parish,Neil Parish,4,Conservative,2017-06-08,2019-11-06
1306,George,Park,George Park,15,Labour,1900-01-01,NA
1174,Herbert,Parker,John Parker,15,Labour,1900-01-01,NA
932,Matthew,Parris,Matthew Parris,4,Conservative,1900-01-01,NA
1248,Robert,Parry,Robert Parry,15,Labour,1970-06-18,NA
701,Terry,Patchett,Terry Patchett,15,Labour,1983-06-09,NA
4066,Priti,Patel,Priti Patel,4,Conservative,2017-06-08,2019-11-06
274,Owen,Paterson,Mr Owen Paterson,4,Conservative,2017-06-08,2019-11-06
1137,John,Patten,Lord Patten,4,Conservative,1997-06-17,NA
1136,Christopher,Patten,Lord Patten of Barnes,4,Conservative,2014-09-24,NA
1230,Geoffrey,Pattie,Sir Geoffrey Pattie,4,Conservative,1900-01-01,NA
1176,Laurence,Pavitt,Laurie Pavitt,15,Labour,1959-10-08,NA
1258,James,Pawsey,James Pawsey,4,Conservative,1979-05-03,NA
4052,Mark,Pawsey,Mark Pawsey,4,Conservative,2017-06-08,2019-11-06
1197,Elizabeth,Peacock,Mrs Elizabeth Peacock,4,Conservative,1900-01-01,NA
4607,Stephanie,Peacock,Stephanie Peacock,15,Labour,2017-06-08,2019-11-06
4003,Teresa,Pearce,Teresa Pearce,15,Labour,2017-06-08,2019-11-06
310,Ian,Pearson,Ian Pearson,15,Labour,1994-12-15,NA
1505,Andrew,Pelling,Mr Andrew Pelling,8,Independent,2008-07-31,NA
457,Thomas,Pendry,Lord Pendry,15,Labour,2001-07-04,NA
1367,David,Penhaligon,David Penhaligon,16,Liberal,1900-01-01,NA
1528,Michael,Penning,Sir Mike Penning,4,Conservative,2017-06-08,2019-11-06
4520,Matthew,Pennycook,Matthew Pennycook,15,Labour,2017-06-08,2019-11-06
1584,John,Penrose,John Penrose,4,Conservative,2017-06-08,2019-11-06
1355,Walter,Percival,Sir Ian Percival,4,Conservative,1900-01-01,NA
3939,Andrew,Percy,Andrew Percy,4,Conservative,2017-06-08,2019-11-06
183,Linda,Perham,Linda Perham,15,Labour,1997-05-01,NA
3952,Matthew,Perkins,Mr Toby Perkins,15,Labour,2017-06-08,2019-11-06
3974,Claire,Perry,Claire Perry,4,Conservative,2017-06-08,2019-11-06
3162,John,Peyton,Lord Peyton of Yeovil,4,Conservative,1900-01-01,NA
4370,Jessica,Phillips,Jess Phillips,15,Labour,2017-06-08,2019-11-06
4046,Bridget,Phillipson,Bridget Phillipson,15,Labour,2017-06-08,2019-11-06
4503,Chris,Philp,Chris Philp,4,Conservative,2017-06-08,2019-11-06
33,Eric,Pickles,Lord Pickles,4,Conservative,2018-06-18,NA
477,Colin,Pickthall,Mr Colin Pickthall,15,Labour,1992-04-09,NA
4665,Laura,Pidcock,Laura Pidcock,15,Labour,2017-06-08,2019-11-06
466,Peter,Pike,Mr Peter Pike,15,Labour,1983-06-09,NA
4075,Christopher,Pincher,Christopher Pincher,4,Conservative,2017-06-08,2019-11-06
1347,Ralph,Pink,Bonner Pink,4,Conservative,1900-01-01,NA
1375,William,Pitt,Bill Pitt,16,Liberal,1981-10-22,NA
294,James,Plaskitt,Mr James Plaskitt,15,Labour,1997-05-01,NA
4673,Joanne,Platt,Jo Platt,15,Labour,2017-06-08,2019-11-06
4132,Richard,Plunkett-Ernle-Erle-Drax,Richard Drax,4,Conservative,2017-06-08,2019-11-06
71,Kerry,Pollard,Mr Kerry Pollard,15,Labour,1997-05-01,NA
4682,Luke,Pollard,Luke Pollard,15,Labour,2017-06-08,2019-11-06
84,Christopher,Pond,Mr Chris Pond,15,Labour,1997-05-01,NA
469,Gregory,Pope,Mr Greg Pope,15,Labour,1992-04-09,NA
1268,David,Porter,David Porter,4,Conservative,1900-01-01,NA
187,Michael,Portillo,Mr Michael Portillo,4,Conservative,1984-12-13,NA
3932,Daniel,Poulter,Dr Dan Poulter,4,Conservative,2017-06-08,2019-11-06
161,Stephen,Pound,Stephen Pound,15,Labour,2017-06-08,2019-11-06
1233,William,Powell,William Powell,4,Conservative,1900-01-01,NA
555,Raymond,Powell,Sir Raymond Powell,15,Labour,1979-05-03,NA
4263,Lucy,Powell,Lucy Powell,15,Labour,2017-06-08,2019-11-06
1377,John,Powley,John Powley,4,Conservative,1900-01-01,NA
191,Bridget,Prentice,Bridget Prentice,15,Labour,1992-04-09,NA
472,Gordon,Prentice,Mr Gordon Prentice,15,Labour,1992-04-09,NA
4401,Victoria,Prentis,Victoria Prentis,4,Conservative,2017-06-08,2019-11-06
374,John,Prescott,Lord Prescott,15,Labour,2010-07-07,NA
1337,Christopher,Price,Christopher Price,15,Labour,1900-01-01,NA
1283,David,Price,Sir David Price,4,Conservative,1900-01-01,NA
1401,Adam,Price,Adam Price,22,Plaid Cymru,2001-06-07,NA
217,Dawn,Primarolo,Baroness Primarolo,15,Labour,2015-10-26,NA
1424,Michael,Prisk,Mr Mark Prisk,4,Conservative,2017-06-08,2019-11-06
1576,Mark,Pritchard,Mark Pritchard,4,Conservative,2017-06-08,2019-11-06
1343,Keith,Proctor,Harvey Proctor,4,Conservative,1900-01-01,NA
80,Gwynfor,Prosser,Gwyn Prosser,15,Labour,1997-05-01,NA
1683,Wilfred,Proudfoot,Wilfred  Proudfoot,4,Conservative,1900-01-01,NA
321,Kenneth,Purchase,Mr Ken Purchase,15,Labour,1992-04-09,NA
1455,James,Purnell,James Purnell,15,Labour,2001-06-07,NA
4369,Thomas,Pursglove,Tom Pursglove,4,Conservative,2017-06-08,2019-11-06
518,Joyce,Quin,Baroness Quin,15,Labour,2006-05-30,NA
4507,Jeremy,Quin,Jeremy Quin,4,Conservative,2017-06-08,2019-11-06
4423,William,Quince,Will Quince,4,Conservative,2017-06-08,2019-11-06
381,Lawrence,Quinn,Lawrie Quinn,15,Labour,1997-05-01,NA
3924,Yasmin,Qureshi,Yasmin Qureshi,15,Labour,2017-06-08,2019-11-06
4007,Dominic,Raab,Dominic Raab,4,Conservative,2017-06-08,2019-11-06
1193,Denys,Race,Dr Reg Race,15,Labour,1979-05-03,NA
510,Giles,Radice,Lord Radice,15,Labour,2001-07-16,NA
1280,Keith,Raffan,Keith Raffan,17,Liberal Democrat,1999-05-06,NA
935,Timothy,Raison,Sir Timothy Raison,4,Conservative,1900-01-01,NA
37,William,Rammell,Bill Rammell,15,Labour,1997-05-01,NA
1684,James,Ramsden,James  Ramsden,4,Conservative,1900-01-01,NA
209,Alexander,Randall,Lord Randall of Uxbridge,4,Conservative,2018-06-25,NA
58,Sydney,Rapson,Syd Rapson,15,Labour,1997-05-01,NA
4670,Mian,Rashid,Faisal Rashid,15,Labour,2017-06-08,2019-11-06
1247,John,Rathbone,Tim Rathbone,4,Conservative,1900-01-01,NA
4356,Angela,Rayner,Angela Rayner,15,Labour,2017-06-08,2019-11-06
1153,Martin,Redmond,Martin Redmond,15,Labour,1983-06-09,NA
14,John,Redwood,John Redwood,4,Conservative,2017-06-08,2019-11-06
1685,David,Reed,David  Reed,15,Labour,1900-01-01,NA
1686,Laurance,Reed,Laurance  Reed,4,Conservative,1900-01-01,NA
341,Andrew,Reed,Mr Andy Reed,15,Labour,1997-05-01,NA
4268,Steven,Reed,Steve Reed,15,Labour,2017-06-08,2019-11-06
4525,Christina,Rees,Christina Rees,15,Labour,2017-06-08,2019-11-06
1362,William,Rees-Davies,William Rees-Davies,4,Conservative,1900-01-01,NA
4099,Jacob,Rees-Mogg,Mr Jacob Rees-Mogg,4,Conservative,2017-06-08,2019-11-06
4620,Eleanor,Reeves,Ellie Reeves,15,Labour,2017-06-08,2019-11-06
4031,Rachel,Reeves,Rachel Reeves,15,Labour,2017-06-08,2019-11-06
1687,George,Reid,George Reid,29,Scottish National Party,1900-01-01,NA
617,John,Reid,Lord Reid of Cardowan,15,Labour,2010-07-16,NA
9,David,Rendel,Mr David Rendel,17,Liberal Democrat,1993-05-06,NA
1600,William,Rennie,Willie Rennie,17,Liberal Democrat,2006-02-09,NA
4077,Emma,Reynolds,Emma Reynolds,15,Labour,2017-06-08,2019-11-06
4119,Jonathan,Reynolds,Jonathan Reynolds,15,Labour,2017-06-08,2019-11-06
938,Robert,Rhodes James,Sir Robert Rhodes James,4,Conservative,1900-01-01,NA
1477,Roderick,Richards,Rod Richards,9,Independent Conservative,1999-12-01,NA
687,Josephine,Richardson,Jo Richardson,15,Labour,1900-01-01,NA
939,Graham,Riddick,Graham Riddick,4,Conservative,1900-01-01,NA
1304,Nicholas,Ridley,Nicholas Ridley,4,Conservative,1900-01-01,NA
1287,Julian,Ridsdale,Sir Julian Ridsdale,4,Conservative,1900-01-01,NA
4457,Marie,Rimmer,Ms Marie Rimmer,15,Labour,2017-06-08,2019-11-06
1327,Aubrey,Rippon,Geoffrey Rippon,4,Conservative,1900-01-01,NA
334,Andrew,Robathan,Lord Robathan,4,Conservative,2015-10-13,NA
1346,Albert,Roberts,Albert Roberts,15,Labour,1900-01-01,NA
715,Allan,Roberts,Allan Roberts,15,Labour,1900-01-01,NA
1321,Ernest,Roberts,Ernie Roberts,15,Labour,1900-01-01,NA
1185,Gwilym,Roberts,Gwilym Roberts,15,Labour,1900-01-01,NA
1035,Michael,Roberts,Michael Roberts,4,Conservative,1970-06-18,NA
672,George,Robertson,Lord Robertson of Port Ellen,15,Labour,2004-01-29,NA
253,Laurence,Robertson,Mr Laurence Robertson,4,Conservative,2017-06-08,2019-11-06
642,Peter,Robinson,Mr Peter Robinson,7,Democratic Unionist Party,1979-05-03,NA
1154,Mark,Robinson,Mark Robinson,4,Conservative,1983-06-09,NA
1456,Iris,Robinson,Mrs Iris Robinson,8,Independent,2010-01-09,NA
4360,Gavin,Robinson,Gavin Robinson,7,Democratic Unionist Party,2017-06-08,2019-11-06
307,Geoffrey,Robinson,Mr Geoffrey Robinson,15,Labour,2017-06-08,2019-11-06
4406,Mary,Robinson,Mary Robinson,4,Conservative,2017-06-08,2019-11-06
182,Barbara,Roche,Mrs Barbara Roche,15,Labour,1992-04-09,NA
4654,Mathew,Rodda,Matt Rodda,15,Labour,2017-06-08,2019-11-06
940,William,Rodgers,Lord Rodgers of Quarry Bank,17,Liberal Democrat,1992-02-12,NA
64,Marion,Roe,Dame Marion Roe,4,Conservative,1983-06-09,NA
1690,Roy,Roebuck,Roy  Roebuck,15,Labour,1900-01-01,NA
557,Allan,Rogers,Mr Allan Rogers,15,Labour,1983-06-09,NA
302,Jeffrey,Rooker,Lord Rooker,15,Labour,2013-07-17,NA
402,Terence,Rooney,Mr Terry Rooney,15,Labour,1990-11-08,NA
1691,Paul,Rose,Paul Rose,15,Labour,1900-01-01,NA
1447,Andrew,Rosindell,Andrew Rosindell,4,Conservative,2017-06-08,2019-11-06
647,William,Ross,Mr William Ross,38,Ulster Unionist Party,1974-02-28,NA
590,Ernest,Ross,Mr Ernie Ross,15,Labour,1979-05-03,NA
4627,Douglas,Ross,Douglas Ross,4,Conservative,2017-06-08,2019-11-06
941,Hugh,Rossi,Sir Hugh Rossi,4,Conservative,1900-01-01,NA
1284,Peter,Rost,Peter Rost,4,Conservative,1900-01-01,NA
1558,Paul,Rowen,Paul Rowen,17,Liberal Democrat,2005-05-05,NA
554,Edward,Rowlands,Lord Rowlands,15,Labour,2004-06-28,NA
4628,Danielle,Rowley,Danielle Rowley,15,Labour,2017-06-08,2019-11-06
4652,Lee,Rowley,Lee Rowley,4,Conservative,2017-06-08,2019-11-06
942,Anthony,Royle,Sir Anthony Royle,4,Conservative,1900-01-01,NA
534,Christopher,Ruane,Chris Ruane,15,Labour,2017-06-08,2019-11-06
3983,Amber,Rudd,Amber Rudd,4,Conservative,2017-06-08,2019-09-07
424,Christine,Russell,Christine Russell,15,Labour,1997-05-01,NA
4615,Lloyd,Russell-Moyle,Lloyd Russell-Moyle,15,Labour,2017-06-08,2019-11-06
4033,David,Rutley,David Rutley,4,Conservative,2017-06-08,2019-11-06
166,Joan,Ryan,Joan Ryan,15,Labour,2017-06-08,2019-02-19
1250,Richard,Ryder,Lord Ryder of Wensum,4,Conservative,2008-02-06,NA
1374,John,Ryman,John Ryman,10,Independent Labour,1987-01-31,NA
943,Timothy,Sainsbury,Sir Tim Sainsbury,4,Conservative,1900-01-01,NA
11,Martin,Salter,Martin Salter,15,Labour,1997-05-01,NA
608,Mohammad,Sarwar,Mr Mohammad Sarwar,15,Labour,1999-03-01,NA
571,Malcolm,Savidge,Mr Malcolm Savidge,15,Labour,1997-05-01,NA
4521,Liz,Saville Roberts,Liz Saville Roberts,22,Plaid Cymru,2017-06-08,2019-11-06
353,Philip,Sawford,Phil Sawford,15,Labour,1997-05-01,NA
4,Jonathan,Sayeed,Mr Jonathan Sayeed,9,Independent Conservative,2005-02-03,NA
4414,Paul,Scully,Paul Scully,4,Conservative,2017-06-08,2019-11-06
173,Brian,Sedgemore,Mr Brian Sedgemore,17,Liberal Democrat,2005-04-26,NA
4681,Robert,Seely,Bob Seely,4,Conservative,2017-06-08,2019-11-06
1453,Andrew,Selous,Andrew Selous,4,Conservative,2017-06-08,2019-11-06
1373,Eric,Sever,John Sever,15,Labour,1900-01-01,NA
4409,Naseem,Shah,Naz Shah,15,Labour,2017-06-08,2019-11-06
4131,Richard,Shannon,Jim Shannon,7,Democratic Unionist Party,2017-06-08,2019-11-06
1582,Grant,Shapps,Grant Shapps,4,Conservative,2017-06-08,2019-11-06
4014,Alok,Sharma,Alok Sharma,4,Conservative,2017-06-08,2019-11-06
1604,Virendra,Sharma,Mr Virendra Sharma,15,Labour,2017-06-08,2019-11-06
1207,David,Shaw,Mr David Shaw,4,Conservative,1900-01-01,NA
1254,John,Shaw,Sir Giles Shaw,4,Conservative,1974-02-28,NA
78,Jonathan,Shaw,Jonathan Shaw,15,Labour,1997-05-01,NA
411,Barry,Sheerman,Mr Barry Sheerman,15,Labour,2017-06-08,2019-11-06
3997,Alec,Shelbrooke,Alec Shelbrooke,4,Conservative,2017-06-08,2019-11-06
1294,William,Shelton,Sir William Shelton,4,Conservative,1900-01-01,NA
132,Gillian,Shephard,Baroness Shephard of Northwold,4,Conservative,2005-06-21,NA
1244,Colin,Shepherd,Sir Colin Shepherd,4,Conservative,1900-01-01,NA
4453,Thomas,Sheppard,Tommy Sheppard,29,Scottish National Party,2017-06-08,2019-11-06
4506,Antoinette,Sherratt (Sandbach),Antoinette Sandbach,4,Conservative,2017-06-08,2019-09-04
4426,Paula,Sherriff,Paula Sherriff,15,Labour,2017-06-08,2019-11-06
666,Julian,Shersby,Sir Michael Shersby,4,Conservative,1900-01-01,NA
1380,Elizabeth,Shields,Mrs Elizabeth Shields,16,Liberal,1980-01-01,NA
314,Debra,Shipley,Ms Debra Shipley,15,Labour,1997-05-01,NA
944,Peter,Shore,Peter Shore,15,Labour,1900-01-01,NA
1113,Irene,Short,Mrs Renée Short,15,Labour,1964-10-15,NA
300,Clare,Short,Clare Short,10,Independent Labour,2006-10-20,NA
4013,Gavin,Shuker,Mr Gavin Shuker,15,Labour,2017-06-08,2019-02-18
4518,Tulip,Siddiq,Tulip Siddiq,15,Labour,2017-06-08,2019-11-06
1335,John,Silkin,John Silkin,15,Labour,1900-01-01,NA
